"province_name","city_name","district_name","jt_province_name","jt_city_name","jt_city_code","jt_district_name","jt_area_code","wc_state_code"
"ACEH","KAB. BENER MERIAH","PERMATA","NANGGROE ACEH DARUSSALAM","SIMPANG TIGA REDELONG","STR","PERMATA","STR006","AC"
"ACEH","KAB. BENER MERIAH","SYIAH UTAMA","NANGGROE ACEH DARUSSALAM","SIMPANG TIGA REDELONG","STR","SYIAH UTAMA","STR007","AC"
"ACEH","KAB. BENER MERIAH","BANDAR","NANGGROE ACEH DARUSSALAM","SIMPANG TIGA REDELONG","STR","BANDAR-STR","STR005","AC"
"ACEH","KAB. BENER MERIAH","BUKIT","NANGGROE ACEH DARUSSALAM","SIMPANG TIGA REDELONG","STR","BUKIT","STR003","AC"
"ACEH","KAB. BENER MERIAH","WIH PESAM","NANGGROE ACEH DARUSSALAM","SIMPANG TIGA REDELONG","STR","WIH PESAM","STR004","AC"
"ACEH","KAB. BENER MERIAH","TIMANG GAJAH","NANGGROE ACEH DARUSSALAM","SIMPANG TIGA REDELONG","STR","TIMANG GAJAH","STR002","AC"
"ACEH","KAB. BENER MERIAH","BENER KELIPAH","NANGGROE ACEH DARUSSALAM","SIMPANG TIGA REDELONG","STR","BENER KELIPAH","STR010","AC"
"ACEH","KAB. BENER MERIAH","MESIDAH","NANGGROE ACEH DARUSSALAM","SIMPANG TIGA REDELONG","STR","MESIDAH","STR008","AC"
"ACEH","KAB. BENER MERIAH","GAJAH PUTIH","NANGGROE ACEH DARUSSALAM","SIMPANG TIGA REDELONG","STR","GAJAH PUTIH","STR009","AC"
"ACEH","KAB. BIREUEN","SAMALANGA","NANGGROE ACEH DARUSSALAM","BIREUEN","BRW","SAMALANGA","BRW001","AC"
"ACEH","KAB. BIREUEN","JEUNIEB","NANGGROE ACEH DARUSSALAM","BIREUEN","BRW","JEUNIEB","BRW004","AC"
"ACEH","KAB. BIREUEN","PEUDADA","NANGGROE ACEH DARUSSALAM","BIREUEN","BRW","PEUDADA","BRW006","AC"
"ACEH","KAB. BIREUEN","JEUMPA","NANGGROE ACEH DARUSSALAM","BIREUEN","BRW","JEUMPA-BRW","BRW008","AC"
"ACEH","KAB. BIREUEN","PEUSANGAN","NANGGROE ACEH DARUSSALAM","BIREUEN","BRW","PEUSANGAN","BRW012","AC"
"ACEH","KAB. BIREUEN","MAKMUR","NANGGROE ACEH DARUSSALAM","BIREUEN","BRW","MAKMUR","BRW015","AC"
"ACEH","KAB. BIREUEN","GANDAPURA","NANGGROE ACEH DARUSSALAM","BIREUEN","BRW","GANDA PURA","BRW016","AC"
"ACEH","KAB. BIREUEN","PANDRAH","NANGGROE ACEH DARUSSALAM","BIREUEN","BRW","PANDRAH","BRW003","AC"
"ACEH","KAB. BIREUEN","JULI","NANGGROE ACEH DARUSSALAM","BIREUEN","BRW","JULI","BRW007","AC"
"ACEH","KAB. BIREUEN","JANGKA","NANGGROE ACEH DARUSSALAM","BIREUEN","BRW","JANGKA","BRW011","AC"
"ACEH","KAB. BIREUEN","SIMPANG MAMPLAM","NANGGROE ACEH DARUSSALAM","BIREUEN","BRW","SIMPANG MAMPLAM","BRW002","AC"
"ACEH","KAB. BIREUEN","PEULIMBANG","NANGGROE ACEH DARUSSALAM","BIREUEN","BRW","PLIMBANG","BRW005","AC"
"ACEH","KAB. BIREUEN","KOTA JUANG","NANGGROE ACEH DARUSSALAM","BIREUEN","BRW","KOTA JUANG","BRW009","AC"
"ACEH","KAB. BIREUEN","KUALA","NANGGROE ACEH DARUSSALAM","BIREUEN","BRW","KUALA-BRW","BRW010","AC"
"ACEH","KAB. BIREUEN","PEUSANGAN SIBLAH KRUENG","NANGGROE ACEH DARUSSALAM","BIREUEN","BRW","PEUSANGAN SIBLAH KRUENG","BRW014","AC"
"ACEH","KAB. BIREUEN","PEUSANGAN SELATAN","NANGGROE ACEH DARUSSALAM","BIREUEN","BRW","PEUSANGAN SELATAN","BRW013","AC"
"ACEH","KAB. BIREUEN","KUTA BLANG","NANGGROE ACEH DARUSSALAM","BIREUEN","BRW","KUTA BLANG","BRW017","AC"
"ACEH","KAB. GAYO LUES","BLANGKEJEREN","NANGGROE ACEH DARUSSALAM","GAYO LUES","BLK","BLANG KEJEREN","BLK001","AC"
"ACEH","KAB. GAYO LUES","KUTAPANJANG","NANGGROE ACEH DARUSSALAM","GAYO LUES","BLK","KUTA PANJANG","BLK004","AC"
"ACEH","KAB. GAYO LUES","RIKIT GAIB","NANGGROE ACEH DARUSSALAM","GAYO LUES","BLK","RIKIT GAIB","BLK008","AC"
"ACEH","KAB. GAYO LUES","TERANGUN","NANGGROE ACEH DARUSSALAM","GAYO LUES","BLK","TERANGUN","BLK009","AC"
"ACEH","KAB. GAYO LUES","PINING","NANGGROE ACEH DARUSSALAM","GAYO LUES","BLK","PINING","BLK006","AC"
"ACEH","KAB. GAYO LUES","BLANGPEGAYON","NANGGROE ACEH DARUSSALAM","GAYO LUES","BLK","BLANG PEGAYON","BLK002","AC"
"ACEH","KAB. GAYO LUES","PUTERI BETUNG","NANGGROE ACEH DARUSSALAM","GAYO LUES","BLK","PUTRI BETUNG","BLK007","AC"
"ACEH","KAB. GAYO LUES","DABUN GELANG","NANGGROE ACEH DARUSSALAM","GAYO LUES","BLK","DABUN GELANG","BLK003","AC"
"ACEH","KAB. GAYO LUES","BLANGJERANGO","NANGGROE ACEH DARUSSALAM","GAYO LUES","BLK","BLANG JERANGO","BLK011","AC"
"ACEH","KAB. GAYO LUES","TERIPE JAYA","NANGGROE ACEH DARUSSALAM","GAYO LUES","BLK","TERIPE JAYA","BLK010","AC"
"ACEH","KAB. GAYO LUES","PANTAN CUACA","NANGGROE ACEH DARUSSALAM","GAYO LUES","BLK","PANTAN CUACA","BLK005","AC"
"ACEH","KAB. NAGAN RAYA","KUALA","NANGGROE ACEH DARUSSALAM","NAGAN RAYA","SBS","KUALA-SBS","SBS003","AC"
"ACEH","KAB. NAGAN RAYA","SEUNAGAN","NANGGROE ACEH DARUSSALAM","NAGAN RAYA","SBS","SEUNAGAN","SBS005","AC"
"ACEH","KAB. NAGAN RAYA","SEUNAGAN TIMUR","NANGGROE ACEH DARUSSALAM","NAGAN RAYA","SBS","SEUNAGAN TIMUR","SBS006","AC"
"ACEH","KAB. NAGAN RAYA","BEUTONG","NANGGROE ACEH DARUSSALAM","NAGAN RAYA","SBS","BEUTONG","SBS001","AC"
"ACEH","KAB. NAGAN RAYA","DARUL MAKMUR","NANGGROE ACEH DARUSSALAM","NAGAN RAYA","SBS","DARUL MAKMUR","SBS002","AC"
"ACEH","KAB. NAGAN RAYA","SUKA MAKMUE","NANGGROE ACEH DARUSSALAM","NAGAN RAYA","SBS","SUKA MAKMUE","SBS007","AC"
"ACEH","KAB. NAGAN RAYA","KUALA PESISIR","NANGGROE ACEH DARUSSALAM","NAGAN RAYA","SBS","KUALA PESISIR","SBS004","AC"
"ACEH","KAB. NAGAN RAYA","TADU RAYA","NANGGROE ACEH DARUSSALAM","NAGAN RAYA","SBS","TADU RAYA","SBS008","AC"
"ACEH","KAB. NAGAN RAYA","TRIPA MAKMUR","NANGGROE ACEH DARUSSALAM","NAGAN RAYA","SBS","TRIPA MAKMUR","SBS011","AC"
"ACEH","KAB. NAGAN RAYA","BEUTONG ATEUH BANGGALANG","NANGGROE ACEH DARUSSALAM","NAGAN RAYA","SBS","BEUTONG ATEUH BANGGALANG","SBS009","AC"
"ACEH","KAB. PIDIE","BATEE","NANGGROE ACEH DARUSSALAM","SIGLI","SGL","BATEE","SGL003","AC"
"ACEH","KAB. PIDIE","DELIMA","NANGGROE ACEH DARUSSALAM","SIGLI","SGL","DELIMA","SGL007","AC"
"ACEH","KAB. PIDIE","GEUMPANG","NANGGROE ACEH DARUSSALAM","SIGLI","SGL","GEUMPANG","SGL013","AC"
"ACEH","KAB. PIDIE","GEULUMPANG TIGA","NANGGROE ACEH DARUSSALAM","SIGLI","SGL","GLUMPANG TIGA","SGL022","AC"
"ACEH","KAB. PIDIE","INDRA JAYA","NANGGROE ACEH DARUSSALAM","SIGLI","SGL","INDRAJAYA","SGL014","AC"
"ACEH","KAB. PIDIE","KEMBANG TANJONG","NANGGROE ACEH DARUSSALAM","SIGLI","SGL","KEMBANG TANJONG","SGL023","AC"
"ACEH","KAB. PIDIE","KOTA SIGLI","NANGGROE ACEH DARUSSALAM","SIGLI","SGL","SIGLI","SGL001","AC"
"ACEH","KAB. PIDIE","MILA","NANGGROE ACEH DARUSSALAM","SIGLI","SGL","MILA","SGL008","AC"
"ACEH","KAB. PIDIE","MUARA TIGA","NANGGROE ACEH DARUSSALAM","SIGLI","SGL","MUARA TIGA","SGL005","AC"
"ACEH","KAB. PIDIE","MUTIARA","NANGGROE ACEH DARUSSALAM","SIGLI","SGL","MUTIARA","SGL016","AC"
"ACEH","KAB. PIDIE","PADANG TIJI","NANGGROE ACEH DARUSSALAM","SIGLI","SGL","PADANG TIJI","SGL006","AC"
"ACEH","KAB. PIDIE","PEUKAN BARO","NANGGROE ACEH DARUSSALAM","SIGLI","SGL","PEUKAN BARO","SGL015","AC"
"ACEH","KAB. PIDIE","PIDIE","NANGGROE ACEH DARUSSALAM","SIGLI","SGL","PIDIE","SGL002","AC"
"ACEH","KAB. PIDIE","SAKTI","NANGGROE ACEH DARUSSALAM","SIGLI","SGL","SAKTI","SGL009","AC"
"ACEH","KAB. PIDIE","SIMPANG TIGA","NANGGROE ACEH DARUSSALAM","SIGLI","SGL","SIMPANG TIGA-SGL","SGL019","AC"
"ACEH","KAB. PIDIE","TANGSE","NANGGROE ACEH DARUSSALAM","SIGLI","SGL","TANGSE","SGL012","AC"
"ACEH","KAB. PIDIE","TIRO/TRUSEB","NANGGROE ACEH DARUSSALAM","SIGLI","SGL","TIRO","SGL018","AC"
"ACEH","KAB. PIDIE","KEUMALA","NANGGROE ACEH DARUSSALAM","SIGLI","SGL","KEUMALA","SGL010","AC"
"ACEH","KAB. PIDIE","MUTIARA TIMUR","NANGGROE ACEH DARUSSALAM","SIGLI","SGL","MUTIARA TIMUR","SGL017","AC"
"ACEH","KAB. PIDIE","GRONG-GRONG","NANGGROE ACEH DARUSSALAM","SIGLI","SGL","GRONG GRONG","SGL004","AC"
"ACEH","KAB. PIDIE","MANE","NANGGROE ACEH DARUSSALAM","SIGLI","SGL","MANE","SGL020","AC"
"ACEH","KAB. PIDIE","GLUMPANG BARO","NANGGROE ACEH DARUSSALAM","SIGLI","SGL","GLUMPANG BARO","SGL021","AC"
"ACEH","KAB. PIDIE","TITEUE","NANGGROE ACEH DARUSSALAM","SIGLI","SGL","TITUE","SGL011","AC"
"ACEH","KAB. PIDIE JAYA","MEUREUDU","NANGGROE ACEH DARUSSALAM","MEUREUDU","MRD","MEUREUDU","MRD001","AC"
"ACEH","KAB. PIDIE JAYA","ULIM","NANGGROE ACEH DARUSSALAM","MEUREUDU","MRD","ULIM","MRD007","AC"
"ACEH","KAB. PIDIE JAYA","JANGKA BUAYA","NANGGROE ACEH DARUSSALAM","MEUREUDU","MRD","JANGKA BUYA","MRD006","AC"
"ACEH","KAB. PIDIE JAYA","BANDAR DUA","NANGGROE ACEH DARUSSALAM","MEUREUDU","MRD","BANDAR DUA","MRD008","AC"
"ACEH","KAB. PIDIE JAYA","MEURAH DUA","NANGGROE ACEH DARUSSALAM","MEUREUDU","MRD","MEURAH DUA","MRD002","AC"
"ACEH","KAB. PIDIE JAYA","BANDAR BARU","NANGGROE ACEH DARUSSALAM","MEUREUDU","MRD","BANDAR BARU","MRD003","AC"
"ACEH","KAB. PIDIE JAYA","PANTERAJA","NANGGROE ACEH DARUSSALAM","MEUREUDU","MRD","PANTE RAJA","MRD004","AC"
"ACEH","KAB. PIDIE JAYA","TRIENGGADENG","NANGGROE ACEH DARUSSALAM","MEUREUDU","MRD","TRIENGGADENG","MRD005","AC"
"ACEH","KAB. SIMEULUE","SIMEULUE TENGAH","NANGGROE ACEH DARUSSALAM","SINABANG","SNB","SIMEULUE TENGAH","SNB004","AC"
"ACEH","KAB. SIMEULUE","SALANG","NANGGROE ACEH DARUSSALAM","SINABANG","SNB","SALANG","SNB002","AC"
"ACEH","KAB. SIMEULUE","TEUPAH BARAT","NANGGROE ACEH DARUSSALAM","SINABANG","SNB","TEUPAH BARAT","SNB007","AC"
"ACEH","KAB. SIMEULUE","SIMEULUE TIMUR","NANGGROE ACEH DARUSSALAM","SINABANG","SNB","SIMEULUE TIMUR","SNB005","AC"
"ACEH","KAB. SIMEULUE","TELUK DALAM","NANGGROE ACEH DARUSSALAM","SINABANG","SNB","TELUK DALAM-SNB","SNB006","AC"
"ACEH","KAB. SIMEULUE","SIMEULUE BARAT","NANGGROE ACEH DARUSSALAM","SINABANG","SNB","SIMEULUE BARAT","SNB003","AC"
"ACEH","KAB. SIMEULUE","TEUPAH SELATAN","NANGGROE ACEH DARUSSALAM","SINABANG","SNB","TEUPAH SELATAN","SNB008","AC"
"ACEH","KAB. SIMEULUE","ALAPAN","NANGGROE ACEH DARUSSALAM","SINABANG","SNB","ALAPAN","SNB001","AC"
"ACEH","KAB. SIMEULUE","TEUPAH TENGAH","NANGGROE ACEH DARUSSALAM","SINABANG","SNB","TEUPAH TENGAH","SNB010","AC"
"ACEH","KAB. SIMEULUE","SIMEULUE CUT","NANGGROE ACEH DARUSSALAM","SINABANG","SNB","SIMEULUE CUT","SNB009","AC"
"ACEH","KOTA BANDA ACEH","BAITURRAHMAN","NANGGROE ACEH DARUSSALAM","BANDA ACEH","BTJ","BAITURRAHMAN","BTJ004","AC"
"ACEH","KOTA BANDA ACEH","KUTA ALAM","NANGGROE ACEH DARUSSALAM","BANDA ACEH","BTJ","KUTA ALAM","BTJ006","AC"
"ACEH","KOTA BANDA ACEH","MEURAXA","NANGGROE ACEH DARUSSALAM","BANDA ACEH","BTJ","MEURAKSA","BTJ001","AC"
"ACEH","KOTA BANDA ACEH","SYIAH KUALA","NANGGROE ACEH DARUSSALAM","BANDA ACEH","BTJ","SYIAH KUALA","BTJ008","AC"
"ACEH","KOTA BANDA ACEH","LUENG BATA","NANGGROE ACEH DARUSSALAM","BANDA ACEH","BTJ","LUENG BATA","BTJ005","AC"
"ACEH","KOTA BANDA ACEH","KUTA RAJA","NANGGROE ACEH DARUSSALAM","BANDA ACEH","BTJ","KUTA RAJA","BTJ007","AC"
"ACEH","KOTA BANDA ACEH","BANDA RAYA","NANGGROE ACEH DARUSSALAM","BANDA ACEH","BTJ","BANDA RAYA","BTJ003","AC"
"ACEH","KOTA BANDA ACEH","JAYA BARU","NANGGROE ACEH DARUSSALAM","BANDA ACEH","BTJ","JAYA BARU","BTJ002","AC"
"ACEH","KOTA BANDA ACEH","ULEE KARENG","NANGGROE ACEH DARUSSALAM","BANDA ACEH","BTJ","ULEE KARENG","BTJ009","AC"
"ACEH","KOTA LANGSA","LANGSA TIMUR","NANGGROE ACEH DARUSSALAM","LANGSA","LNX","LANGSA TIMUR","LNX005","AC"
"ACEH","KOTA LANGSA","LANGSA BARAT","NANGGROE ACEH DARUSSALAM","LANGSA","LNX","LANGSA BARAT","LNX001","AC"
"ACEH","KOTA LANGSA","LANGSA KOTA","NANGGROE ACEH DARUSSALAM","LANGSA","LNX","LANGSA KOTA","LNX002","AC"
"ACEH","KOTA LANGSA","LANGSA LAMA","NANGGROE ACEH DARUSSALAM","LANGSA","LNX","LANGSA LAMA","LNX003","AC"
"ACEH","KOTA LANGSA","LANGSA BARO","NANGGROE ACEH DARUSSALAM","LANGSA","LNX","LANGSA BARO","LNX004","AC"
"ACEH","KOTA LHOKSEUMAWE","MUARA DUA","NANGGROE ACEH DARUSSALAM","LHOKSEUMAWE","LSW","MUARA DUA","LSW002","AC"
"ACEH","KOTA LHOKSEUMAWE","BANDA SAKTI","NANGGROE ACEH DARUSSALAM","LHOKSEUMAWE","LSW","BANDA SAKTI","LSW001","AC"
"ACEH","KOTA LHOKSEUMAWE","BLANG MANGAT","NANGGROE ACEH DARUSSALAM","LHOKSEUMAWE","LSW","BLANG MANGAT","LSW003","AC"
"ACEH","KOTA LHOKSEUMAWE","MUARA SATU","NANGGROE ACEH DARUSSALAM","LHOKSEUMAWE","LSW","MUARA SATU","LSW004","AC"
"ACEH","KOTA SABANG","SUKAKARYA","NANGGROE ACEH DARUSSALAM","SABANG","SAB","SUKAKARYA-SAB","SAB003","AC"
"ACEH","KOTA SABANG","SUKAJAYA","NANGGROE ACEH DARUSSALAM","SABANG","SAB","SUKAJAYA-SAB","SAB002","AC"
"ACEH","KOTA SUBULUSSALAM","SIMPANG KIRI","NANGGROE ACEH DARUSSALAM","SUBULUSSALAM","SBM","SIMPANG KIRI","SBM004","AC"
"ACEH","KOTA SUBULUSSALAM","PENANGGALAN","NANGGROE ACEH DARUSSALAM","SUBULUSSALAM","SBM","PENANGGALAN","SBM002","AC"
"ACEH","KOTA SUBULUSSALAM","RUNDENG","NANGGROE ACEH DARUSSALAM","SUBULUSSALAM","SBM","RUDENG","SBM003","AC"
"ACEH","KOTA SUBULUSSALAM","SULTAN DAULAT","NANGGROE ACEH DARUSSALAM","SUBULUSSALAM","SBM","SULTAN DAULAT","SBM005","AC"
"ACEH","KOTA SUBULUSSALAM","LONGKIB","NANGGROE ACEH DARUSSALAM","SUBULUSSALAM","SBM","LONGKIP","SBM001","AC"
"BALI","KAB. BADUNG","KUTA","BALI","BADUNG","MGW","KUTA","MGW005","BA"
"BALI","KAB. BADUNG","MENGWI","BALI","BADUNG","MGW","MENGWI","MGW001","BA"
"BALI","KAB. BADUNG","ABIANSEMAL","BALI","BADUNG","MGW","ABIANSEMAL","MGW002","BA"
"BALI","KAB. BADUNG","PETANG","BALI","BADUNG","MGW","PETANG","MGW003","BA"
"BALI","KAB. BADUNG","KUTA SELATAN","BALI","BADUNG","MGW","KUTA SELATAN","MGW006","BA"
"BALI","KAB. BADUNG","KUTA UTARA","BALI","BADUNG","MGW","KUTA UTARA","MGW004","BA"
"BALI","KAB. BANGLI","SUSUT","BALI","BANGLI","BNL","SUSUT","BNL003","BA"
"BALI","KAB. BANGLI","BANGLI","BALI","BANGLI","BNL","BANGLI","BNL001","BA"
"BALI","KAB. BANGLI","TEMBUKU","BALI","BANGLI","BNL","TEMBUKU","BNL004","BA"
"BALI","KAB. BANGLI","KINTAMANI","BALI","BANGLI","BNL","KINTAMANI","BNL002","BA"
"BALI","KAB. BULELENG","GEROKGAK","BALI","BULELENG","SGA","GEROKGAK","SGA005","BA"
"BALI","KAB. BULELENG","SERIRIT","BALI","BULELENG","SGA","SERIRIT","SGA010","BA"
"BALI","KAB. BULELENG","BUSUNG BIU","BALI","BULELENG","SGA","BUSUNG BIU","SGA004","BA"
"BALI","KAB. BULELENG","BANJAR","BALI","BULELENG","SGA","BANJAR-SGA","SGA002","BA"
"BALI","KAB. BULELENG","SUKASADA","BALI","BULELENG","SGA","SUKASADA","SGA008","BA"
"BALI","KAB. BULELENG","BULELENG","BALI","BULELENG","SGA","BULELENG","SGA003","BA"
"BALI","KAB. BULELENG","SAWAN","BALI","BULELENG","SGA","SAWAN","SGA007","BA"
"BALI","KAB. BULELENG","KUBUTAMBAHAN","BALI","BULELENG","SGA","KUBUTAMBAHAN","SGA006","BA"
"BALI","KAB. BULELENG","TEJAKULA","BALI","BULELENG","SGA","TEJAKULA","SGA009","BA"
"BALI","KAB. GIANYAR","SUKAWATI","BALI","GIANYAR","GIA","SUKAWATI","GIA006","BA"
"BALI","KAB. GIANYAR","BLAHBATUH","BALI","GIANYAR","GIA","BELAH BATUH","GIA001","BA"
"BALI","KAB. GIANYAR","GIANYAR","BALI","GIANYAR","GIA","GIANYAR","GIA007","BA"
"BALI","KAB. GIANYAR","TAMPAKSIRING","BALI","GIANYAR","GIA","TAMPAK SIRING","GIA003","BA"
"BALI","KAB. GIANYAR","UBUD","BALI","GIANYAR","GIA","UBUD","GIA005","BA"
"BALI","KAB. GIANYAR","TEGALLALANG","BALI","GIANYAR","GIA","TEGALLALANG","GIA004","BA"
"BALI","KAB. GIANYAR","PAYANGAN","BALI","GIANYAR","GIA","PAYANGAN","GIA002","BA"
"BALI","KAB. JEMBRANA","NEGARA","BALI","JEMBRANA","NRG","NEGARA","NRG001","BA"
"BALI","KAB. JEMBRANA","MENDOYO","BALI","JEMBRANA","NRG","MENDOYO","NRG004","BA"
"BALI","KAB. JEMBRANA","PEKUTATAN","BALI","JEMBRANA","NRG","PEKUTATAN","NRG005","BA"
"BALI","KAB. JEMBRANA","MELAYA","BALI","JEMBRANA","NRG","MELAYA","NRG002","BA"
"BALI","KAB. JEMBRANA","JEMBRANA","BALI","JEMBRANA","NRG","JEMBRANA","NRG003","BA"
"BALI","KAB. KARANGASEM","RENDANG","BALI","KARANG ASEM","APU","RENDANG","APU007","BA"
"BALI","KAB. KARANGASEM","SIDEMEN","BALI","KARANG ASEM","APU","SIDEMEN","APU009","BA"
"BALI","KAB. KARANGASEM","MANGGIS","BALI","KARANG ASEM","APU","MANGGIS","APU006","BA"
"BALI","KAB. KARANGASEM","KARANGASEM","BALI","KARANG ASEM","APU","KARANG ASEM","APU004","BA"
"BALI","KAB. KARANGASEM","ABANG","BALI","KARANG ASEM","APU","ABANG","APU002","BA"
"BALI","KAB. KARANGASEM","BEBANDEM","BALI","KARANG ASEM","APU","BEBANDEM","APU003","BA"
"BALI","KAB. KARANGASEM","SELAT","BALI","KARANG ASEM","APU","SELAT-APU","APU008","BA"
"BALI","KAB. KARANGASEM","KUBU","BALI","KARANG ASEM","APU","KUBU-APU","APU005","BA"
"BALI","KAB. KLUNGKUNG","NUSA PENIDA","BALI","KLUNGKUNG","KKL","NUSAPEDINA","KKL004","BA"
"BALI","KAB. KLUNGKUNG","BANJARANGKAN","BALI","KLUNGKUNG","KKL","BANJARANGKAN","KKL002","BA"
"BALI","KAB. KLUNGKUNG","KLUNGKUNG","BALI","KLUNGKUNG","KKL","KLUNGKUNG","KKL001","BA"
"BALI","KAB. KLUNGKUNG","DAWAN","BALI","KLUNGKUNG","KKL","DAWAN","KKL003","BA"
"BALI","KAB. TABANAN","SELEMADEG","BALI","TABANAN","TNW","SELEMADEG","TNW009","BA"
"BALI","KAB. TABANAN","SALAMADEG TIMUR","BALI","TABANAN","TNW","SELEMADEG TIMUR","TNW008","BA"
"BALI","KAB. TABANAN","SALEMADEG BARAT","BALI","TABANAN","TNW","SELEMADEG BARAT","TNW007","BA"
"BALI","KAB. TABANAN","KERAMBITAN","BALI","TABANAN","TNW","KERAMBITAN","TNW005","BA"
"BALI","KAB. TABANAN","TABANAN","BALI","TABANAN","TNW","TABANAN","TNW001","BA"
"BALI","KAB. TABANAN","KEDIRI","BALI","TABANAN","TNW","KEDIRI-TNW","TNW002","BA"
"BALI","KAB. TABANAN","MARGA","BALI","TABANAN","TNW","MARGA","TNW003","BA"
"BALI","KAB. TABANAN","PENEBEL","BALI","TABANAN","TNW","PENEBEL","TNW004","BA"
"BALI","KAB. TABANAN","BATURITI","BALI","TABANAN","TNW","BATURITI","TNW010","BA"
"BALI","KAB. TABANAN","PUPUAN","BALI","TABANAN","TNW","PUPUAN","TNW006","BA"
"BALI","KOTA DENPASAR","DENPASAR SELATAN","BALI","DENPASAR","DPS","DENPASAR SELATAN","DPS005","BA"
"BALI","KOTA DENPASAR","DENPASAR TIMUR","BALI","DENPASAR","DPS","DENPASAR TIMUR","DPS007","BA"
"BALI","KOTA DENPASAR","DENPASAR BARAT","BALI","DENPASAR","DPS","DENPASAR BARAT","DPS001","BA"
"BALI","KOTA DENPASAR","DENPASAR UTARA","BALI","DENPASAR","DPS","DENPASAR UTARA","DPS006","BA"
"BANTEN","KAB. LEBAK","MALINGPING","BANTEN","LEBAK","RKS","MALINGPING","RKS020","BT"
"BANTEN","KAB. LEBAK","PANGGARANGAN","BANTEN","LEBAK","RKS","PANGGARANGAN","RKS019","BT"
"BANTEN","KAB. LEBAK","BAYAH","BANTEN","LEBAK","RKS","BAYAH","RKS027","BT"
"BANTEN","KAB. LEBAK","CIPANAS","BANTEN","LEBAK","RKS","CIPANAS-RKS","RKS011","BT"
"BANTEN","KAB. LEBAK","MUNCANG","BANTEN","LEBAK","RKS","MUNCANG","RKS007","BT"
"BANTEN","KAB. LEBAK","LEUWIDAMAR","BANTEN","LEBAK","RKS","LEUWI DAMAR","RKS006","BT"
"BANTEN","KAB. LEBAK","BOJONGMANIK","BANTEN","LEBAK","RKS","BOJONGMANIK","RKS012","BT"
"BANTEN","KAB. LEBAK","GUNUNGKENCANA","BANTEN","LEBAK","RKS","GUNUNG KENCANA","RKS021","BT"
"BANTEN","KAB. LEBAK","BANJARSARI","BANTEN","LEBAK","RKS","BANJARSARI-RKS","RKS026","BT"
"BANTEN","KAB. LEBAK","CILELES","BANTEN","LEBAK","RKS","CILELES","RKS003","BT"
"BANTEN","KAB. LEBAK","CIMARGA","BANTEN","LEBAK","RKS","CIMARGA","RKS004","BT"
"BANTEN","KAB. LEBAK","SAJIRA","BANTEN","LEBAK","RKS","SAJIRA","RKS009","BT"
"BANTEN","KAB. LEBAK","MAJA","BANTEN","LEBAK","RKS","MAJA-RKS","RKS016","BT"
"BANTEN","KAB. LEBAK","RANGKASBITUNG","BANTEN","LEBAK","RKS","RANGKAS BITUNG","RKS008","BT"
"BANTEN","KAB. LEBAK","WARUNGGUNUNG","BANTEN","LEBAK","RKS","WARUNG GUNUNG","RKS010","BT"
"BANTEN","KAB. LEBAK","CIJAKU","BANTEN","LEBAK","RKS","CIJAKU","RKS025","BT"
"BANTEN","KAB. LEBAK","CIKULUR","BANTEN","LEBAK","RKS","CIKULUR","RKS002","BT"
"BANTEN","KAB. LEBAK","CIBADAK","BANTEN","LEBAK","RKS","CIBADAK-RKS","RKS001","BT"
"BANTEN","KAB. LEBAK","CIBEBER","BANTEN","LEBAK","RKS","CIBEBER-RKS","RKS022","BT"
"BANTEN","KAB. LEBAK","CILOGRANG","BANTEN","LEBAK","RKS","CILOGRANG","RKS028","BT"
"BANTEN","KAB. LEBAK","WANASALAM","BANTEN","LEBAK","RKS","WANASALAM","RKS018","BT"
"BANTEN","KAB. LEBAK","SOBANG","BANTEN","LEBAK","RKS","SOBANG-RKS","RKS017","BT"
"BANTEN","KAB. LEBAK","CURUG BITUNG","BANTEN","LEBAK","RKS","CURUGBITUNG","RKS014","BT"
"BANTEN","KAB. LEBAK","KALANGANYAR","BANTEN","LEBAK","RKS","KALANG ANYAR","RKS005","BT"
"BANTEN","KAB. LEBAK","LEBAKGEDONG","BANTEN","LEBAK","RKS","LEBAK GEDONG","RKS015","BT"
"BANTEN","KAB. LEBAK","CIHARA","BANTEN","LEBAK","RKS","CIHARA","RKS024","BT"
"BANTEN","KAB. LEBAK","CIRINTEN","BANTEN","LEBAK","RKS","CIRINTEN","RKS013","BT"
"BANTEN","KAB. LEBAK","CIGEMLONG","BANTEN","LEBAK","RKS","CIGEMBLONG","RKS023","BT"
"BANTEN","KAB. PANDEGLANG","SUMUR","BANTEN","PANDEGLANG","PGL","SUMUR","PGL035","BT"
"BANTEN","KAB. PANDEGLANG","CIMANGGU","BANTEN","PANDEGLANG","PGL","CIMANGGU-PGL","PGL031","BT"
"BANTEN","KAB. PANDEGLANG","CIBALIUNG","BANTEN","PANDEGLANG","PGL","CIBALIUNG","PGL032","BT"
"BANTEN","KAB. PANDEGLANG","CIKEUSIK","BANTEN","PANDEGLANG","PGL","CIKEUSIK","PGL030","BT"
"BANTEN","KAB. PANDEGLANG","CIGEULIS","BANTEN","PANDEGLANG","PGL","CIGEULIS","PGL034","BT"
"BANTEN","KAB. PANDEGLANG","PANIMBANG","BANTEN","PANDEGLANG","PGL","PANIMBANG","PGL026","BT"
